y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3.0,-2.585,1.205,3.422,3.89,3.077,-0.121,2.839,2.759,-2.917,1.017
2.0,-2.259,-0.949,-5.315,-1.637,3.08,-0.725,0.039,3.105,-1.744,-0.879
2.0,-2.974,3.792,-3.079,-4.121,3.456,1.678,0.346,3.085,-4.299,-3.136
0.0,-0.806,0.11,-1.176,-1.552,1.959,-1.056,-1.898,-1.662,1.424,-0.393
1.0,-0.027,1.224,0.463,-4.054,-2.031,-0.578,3.656,2.777,0.402,2.498
2.0,-1.847,0.6,-3.252,0.243,3.609,3.042,2.352,0.379,-1.855,-1.892
2.0,-0.881,0.292,-0.325,-1.073,3.041,3.181,2.658,1.364,0.52,-3.323
1.0,0.965,0.8,1.091,-2.652,1.668,1.536,2.487,-1.385,-2.863,1.361
3.0,-4.115,-3.33,0.3,-0.274,0.721,3.251,-0.438,2.885,-0.737,-4.228
3.0,-3.451,-0.81,3.364,1.947,1.368,2.934,2.37,2.254,-2.816,-2.351
2.0,1.906,-3.056,0.6,-6.026,0.264,3.266,1.868,3.567,0.283,0.045
0.0,1.189,1.269,-2.651,-2.426,2.958,0.668,-0.099,1.186,2.106,-0.704
1.0,0.721,0.772,0.557,-2.109,-1.582,-0.029,1.712,1.912,-0.805,1.977
2.0,-0.68,-1.896,-2.76,-3.115,3.043,0.456,2.371,1.503,-2.624,-1.747
0.0,1.123,1.916,0.325,0.721,-1.827,4.828,1.136,2.691,0.783,-1.257
2.0,-1.614,0.759,-3.383,1.011,2.382,-0.621,0.719,1.86,0.794,-1.2
2.0,-0.27,1.758,-0.279,-3.767,1.109,0.898,1.219,1.858,-1.261,-0.808
3.0,-3.773,-0.663,-0.916,0.359,1.163,2.81,2.597,1.868,-0.965,-0.908
3.0,1.151,-1.837,2.562,0.94,-0.739,1.767,1.216,-0.635,-5.069,-2.822
2.0,0.865,0.935,-0.247,-2.914,-0.044,-1.267,1.179,0.345,-3.405,1.287
3.0,2.59,-3.807,0.871,-0.029,-1.309,-0.78,1.341,-1.814,-0.748,-1.934
3.0,-2.293,0.945,3.14,2.779,3.648,2.13,4.254,2.346,-2.252,0.673
1.0,-0.371,3.079,2.509,1.19,1.286,4.485,-0.262,-2.286,-1.559,-0.187
0.0,0.002,-0.113,5.168,0.482,0.739,4.882,-1.504,1.107,-0.759,0.518
3.0,-1.457,-0.18,0.446,4.677,2.158,2.252,1.104,3.491,-1.252,-1.529
0.0,2.373,1.56,-2.709,-1.847,2.295,1.294,-1.409,0.549,4.462,-0.238
0.0,-1.448,0.262,-1.229,-1.987,2.96,0.653,-4.25,0.61,1.85,-1.87
2.0,-1.337,0.584,-0.206,-0.805,-1.34,0.567,3.427,1.919,-1.12,1.354
1.0,1.5,1.795,1.584,-0.428,-3.509,-1.284,-0.763,1.343,-2.317,3.345
3.0,-1.215,-1.771,0.691,-0.317,2.574,1.775,2.304,1.619,1.02,-0.934
0.0,1.627,0.286,-2.223,-1.383,-0.641,-1.12,-1.141,1.24,1.307,-1.382
0.0,0.318,-2.938,1.663,-0.75,-2.388,0.612,-1.035,4.263,0.63,1.407
0.0,5.915,2.725,-2.806,-1.253,-0.436,-3.235,0.381,3.968,0.448,-3.116
2.0,-2.431,2.499,-3.139,-2.918,3.877,3.324,1.049,0.81,-2.53,-3.052
3.0,-5.101,0.283,1.381,4.672,2.895,0.568,0.928,2.114,-2.743,-1.19
2.0,-1.566,1.781,-3.77,-1.759,4.824,0.239,0.06,0.936,-2.874,-2.944
3.0,-0.667,-1.356,0.459,1.426,-1.392,-0.515,1.684,-0.96,0.447,-0.451
0.0,1.886,2.565,-0.025,-0.845,3.729,0.137,-3.801,2.336,2.441,-2.839
3.0,-0.602,2.498,-3.413,0.188,2.879,0.722,1.045,1.483,-0.619,-1.85
2.0,-0.584,0.983,-5.008,-5.049,1.018,-2.26,1.371,1.689,-4.819,0.805
1.0,1.704,1.954,2.158,-1.495,-1.01,1.172,0.949,1.66,-2.829,1.524
0.0,-2.093,0.93,1.891,-1.007,1.681,-4.722,-1.712,-0.314,-0.097,-0.582
2.0,-5.167,-1.097,-1.114,-1.627,-0.175,2.163,3.373,-0.506,-2.635,1.281
0.0,2.843,1.76,-0.47,-1.023,2.361,-2.134,-3.907,0.481,2.455,-2.414
1.0,3.193,2.776,2.919,-0.719,2.585,3.688,2.474,0.619,-0.726,-0.535
1.0,0.352,1.517,-0.007,-0.032,-0.76,4.677,2.994,2.856,0.444,0.744
2.0,-1.472,1.241,1.722,-4.165,0.93,4.22,2.454,1.237,0.158,-3.652
3.0,-2.644,-0.766,1.972,-0.309,0.967,1.354,3.661,3.1,-2.537,-0.634
2.0,-1.876,-1.242,-3.694,-3.936,2.228,1.551,2.946,3.374,-1.428,-1.041
3.0,-3.178,-2.443,2.526,3.14,0.307,1.566,1.532,-2.208,-0.234,-1.898
0.0,1.984,2.497,-0.787,-1.077,1.271,-1.97,-1.525,4.635,0.414,-2.56
0.0,2.891,0.867,-3.48,-2.495,1.679,-2.503,-1.813,1.921,3.077,-2.987
2.0,-4.049,0.996,-2.467,-1.816,3.491,3.825,1.153,1.201,0.069,-2.02
2.0,0.259,-0.308,-0.392,-4.837,-2.593,0.339,1.444,3.151,-1.179,2.81
0.0,-0.128,1.258,-1.413,-1.859,3.373,-3.007,-3.681,-0.812,1.873,-1.799
0.0,-2.575,2.072,-1.768,-3.573,6.578,-0.45,-1.435,0.485,1.818,-1.25
0.0,0.411,2.156,-2.731,-1.474,2.662,-0.372,-2.296,2.498,1.726,-1.402
2.0,0.355,-0.897,-1.337,-6.154,3.002,7.344,0.517,4.46,-0.622,-1.305
2.0,-2.794,2.742,-2.972,-3.076,2.996,1.814,-0.171,1.053,-2.924,-2.099
3.0,-3.567,-3.274,3.277,-0.257,3.035,1.817,1.617,1.196,-2.463,-4.364
2.0,0.6,0.246,-1.701,-6.637,2.127,2.135,0.421,2.521,-4.185,-0.724
1.0,0.446,0.984,0.692,1.031,-0.525,2.394,0.207,2.087,-0.001,0.535
2.0,0.711,1.714,0.582,1.184,-0.525,-0.229,0.639,0.587,0.302,0.444
2.0,-1.217,1.647,-3.445,-0.442,1.938,0.301,1.254,-0.477,-2.431,0.607
3.0,1.49,-1.655,1.807,-0.344,-0.283,0.365,2.122,0.477,-0.264,-0.192
3.0,-1.053,-1.084,3.545,-1.219,0.404,1.586,3.803,3.722,-2.005,0.529
2.0,-1.261,0.415,-0.801,-0.845,1.658,1.595,2.63,-0.361,-3.8,-1.449
3.0,-1.133,-0.578,-0.051,-0.316,-2.475,1.574,2.195,2.978,-3.333,1.003
2.0,-1.572,6.151,0.734,1.028,-0.748,-0.934,1.873,0.352,-1.803,-1.85
0.0,1.944,0.938,1.384,-1.62,3.76,2.052,-4.304,2.688,3.91,-3.249
1.0,-0.286,2.856,-2.067,-1.302,-2.6,2.64,3.723,1.545,-1.396,1.545
3.0,1.412,1.88,-1.527,0.336,-0.821,-3.442,0.629,0.63,0.384,0.436
3.0,0.969,-2.003,2.575,2.856,-0.884,-0.628,2.414,3.443,-3.24,-0.504
2.0,-0.66,0.863,1.073,-4.458,0.046,5.281,-0.024,1.79,-2.725,-1.573
2.0,-0.033,4.505,-1.114,-2.376,0.642,-1.313,-0.782,0.786,-5.453,0.332
0.0,1.104,1.534,-0.901,-1.087,1.054,-2.665,-1.845,-1.087,0.715,-0.689
3.0,-0.766,-0.412,1.56,2.257,3.321,2.952,1.916,2.403,-0.401,-1.097
3.0,0.272,0.462,3.003,1.559,0.198,4.06,1.115,-1.773,-0.499,-0.225
0.0,1.156,2.681,-1.081,-0.538,-0.678,-4.077,0.005,2.269,-2.676,-1.628
1.0,-0.77,1.065,0.512,-0.217,-0.384,3.396,0.785,1.395,-1.277,-0.116
2.0,-0.05,1.511,-1.843,2.239,-0.749,-2.536,0.933,2.222,-1.979,-0.274
2.0,-2.093,2.371,-4.076,-3.39,4.588,2.806,-0.4,4.247,-4.399,-4.176
2.0,-3.821,1.675,3.474,3.83,1.801,0.86,2.564,2.704,-1.509,1.57
2.0,0.234,1.489,0.179,-4.098,-1.146,2.425,-0.028,3.058,-2.514,0.152
3.0,-0.949,-1.826,0.588,1.402,-0.527,3.904,0.714,2.556,-3.445,-2.811
3.0,-0.855,1.946,4.317,1.485,0.053,4.873,2.895,-2.422,-0.312,1.351
1.0,4.235,2.195,1.745,-1.617,-1.885,0.889,0.896,3.487,-2.41,0.859
2.0,1.241,2.819,-2.417,-1.626,1.823,0.876,-0.79,1.769,-3.955,-0.464
1.0,2.303,1.569,-0.196,-1.939,-2.348,2.008,2.548,2.361,-1.422,0.351
0.0,2.006,2.237,-5.99,-1.654,1.286,-1.581,-0.924,2.328,0.895,-2.233
2.0,-1.219,2.155,-1.45,-3.049,3.576,2.392,1.283,1.853,-1.623,-3.62
2.0,0.886,0.343,-0.859,-2.418,0.329,2.194,0.735,2.495,0.873,0.592
3.0,0.467,-0.287,2.766,-0.178,2.653,-0.549,3.78,4.434,-4.877,0.734
1.0,0.281,1.828,2.296,-1.638,1.801,1.086,1.222,0.007,-2.128,2.726
2.0,-1.078,-0.177,0.247,-0.737,2.755,3.086,4.42,3.538,1.647,-5.464
2.0,-1.817,3.021,-0.916,1.254,1.177,1.683,1.766,-1.0,-1.206,-3.185
2.0,-4.673,1.937,-6.52,-1.065,4.773,-0.939,1.348,1.63,-2.092,-3.804
1.0,2.4,0.367,4.016,0.536,2.515,4.24,0.552,0.942,-1.316,0.02
2.0,-3.048,4.27,-2.173,4.61,2.076,-2.075,3.071,-0.844,-3.11,-4.566
1.0,-2.303,4.47,-1.405,-1.293,3.522,1.865,0.07,0.909,-0.588,-3.816
0.0,5.068,2.864,1.268,-0.159,1.056,-2.403,-1.633,1.892,0.744,-2.429
1.0,1.354,-0.879,-1.683,-1.224,-4.067,1.692,1.206,3.903,-1.505,1.405
0.0,2.936,-0.686,-4.853,-3.27,-0.684,-3.818,-0.11,2.94,2.525,-2.739
1.0,5.925,3.165,2.994,-1.373,-2.215,-0.765,0.695,0.42,-3.826,0.996
1.0,4.393,-0.827,-2.759,-5.343,-4.436,-1.757,5.034,9.607,-0.37,3.351
1.0,0.012,1.74,1.159,1.202,-3.172,5.336,-0.173,1.217,0.061,-0.514
3.0,-1.118,-1.806,0.383,-0.224,0.946,-0.501,1.669,1.25,-0.666,-0.111
1.0,4.621,4.507,1.263,0.006,-5.695,-3.178,-2.756,-0.158,-6.065,3.836
1.0,1.499,1.346,0.285,-1.375,3.575,-2.808,-3.166,-1.238,2.535,-1.545
3.0,0.466,-0.25,0.493,2.125,1.304,1.471,0.773,3.118,-2.695,-0.549
1.0,0.421,2.149,0.951,-1.356,0.936,3.056,3.38,0.368,-2.383,0.474
3.0,-1.479,-0.457,4.256,-2.451,1.867,3.885,2.611,1.34,-2.029,-0.601
3.0,0.257,0.534,-1.969,-1.846,1.357,-2.092,-3.503,3.436,1.868,-3.29
3.0,0.891,-2.967,1.121,-1.262,2.407,1.15,1.845,2.824,-0.335,-2.492
0.0,1.994,2.115,-4.853,-2.146,0.606,-1.797,-1.37,4.935,-0.486,-3.846
1.0,-0.154,0.068,2.21,-4.596,-0.307,-0.786,4.38,2.848,1.835,3.193
2.0,-0.048,-0.472,0.293,-3.224,0.799,2.987,0.588,0.207,-2.282,0.163
2.0,-2.934,2.753,-1.549,-1.622,1.944,4.307,1.571,1.276,-1.283,-1.664
0.0,-0.356,1.264,-0.313,-1.419,2.597,-1.845,-0.701,-1.02,0.445,-0.087
1.0,2.679,2.209,3.887,-2.26,0.566,1.136,2.267,-0.3,-3.069,2.481
0.0,-1.217,-1.878,-1.512,-2.11,-0.955,-0.856,-1.361,-1.566,3.713,0.727
3.0,0.838,0.105,0.01,5.265,0.296,0.995,0.681,5.247,-0.583,-0.07
0.0,6.094,2.381,-2.193,-1.898,1.594,-1.411,-1.579,5.495,2.429,-4.643
0.0,2.029,0.114,-2.145,-1.972,-1.305,-2.23,-2.068,3.009,1.046,-3.241
1.0,3.539,1.597,-1.665,-1.988,-3.461,-0.331,2.74,5.898,-1.119,1.54
1.0,0.909,0.673,3.268,-1.085,1.514,3.948,2.17,1.055,0.185,0.449
2.0,0.48,0.849,-1.329,0.27,3.048,0.369,1.383,1.214,-1.508,-2.581
1.0,3.852,3.414,1.042,1.267,-1.101,2.605,0.08,2.828,-2.236,0.841
3.0,-3.407,1.792,1.592,2.695,1.693,4.886,2.785,2.39,-2.018,1.139
3.0,-3.219,0.582,0.679,4.097,1.587,-0.293,2.611,2.461,-2.186,0.657
2.0,-5.378,-1.794,-3.913,-4.058,4.758,3.553,3.544,1.141,-1.817,-2.811
0.0,-2.045,-0.095,-0.795,-1.469,3.553,0.878,-3.177,-3.011,4.147,0.794
3.0,-1.73,-2.328,3.017,-0.603,2.115,1.305,2.307,4.936,-3.573,-2.225
1.0,-1.767,-1.688,-1.053,6.088,2.048,1.32,0.562,2.159,-0.491,-2.57
3.0,-0.415,-1.635,-0.778,0.424,1.605,1.653,1.367,2.836,-1.369,-1.551
0.0,4.487,3.977,-0.689,-0.624,2.011,-4.493,-1.512,4.426,-1.205,-3.917
2.0,-4.001,4.969,1.09,-0.843,-0.3,3.129,-1.37,0.148,-0.684,-0.446
1.0,-0.928,1.081,2.729,-1.485,1.178,6.138,2.687,0.896,-0.503,-0.625
2.0,-3.435,-0.306,-1.486,-3.085,3.735,5.396,2.972,1.62,-0.228,-2.859
3.0,-1.67,-6.291,-1.513,-0.945,3.703,-0.136,0.929,1.51,1.432,-6.085
1.0,2.194,3.334,6.398,2.235,2.204,3.654,-2.525,-2.719,-3.768,0.467
0.0,0.015,1.294,0.193,-0.225,-1.322,-1.397,-0.186,0.157,-0.987,1.348
2.0,-1.359,1.904,-1.089,-4.632,1.798,1.803,-0.058,1.503,-4.39,-0.426
2.0,-0.702,3.147,-1.704,-2.127,1.295,0.215,0.091,3.906,0.061,-1.679
3.0,-2.7,-1.781,1.192,0.237,1.842,2.233,1.114,0.357,-1.752,-3.0
1.0,0.04,0.345,2.14,-2.691,0.207,1.18,1.994,1.141,-1.121,2.287
1.0,-0.979,0.541,1.746,-0.12,-2.554,1.988,-0.878,-0.376,-1.675,0.944
3.0,0.516,-0.35,1.549,5.132,-0.085,2.68,2.046,0.392,-2.328,-1.324
0.0,-2.309,0.816,-1.443,-0.625,-2.385,2.468,0.368,0.037,-0.563,1.456
2.0,-0.555,2.33,-0.303,0.24,-1.092,1.042,1.263,1.277,-2.12,1.664
1.0,1.52,-0.285,1.989,-2.72,-5.017,-3.154,-0.29,2.524,0.355,2.45
0.0,0.885,-0.868,-3.419,-3.363,1.85,0.393,0.209,-0.316,4.733,0.606
3.0,-0.325,-2.856,0.706,1.838,2.254,1.58,1.431,2.843,-1.955,-3.773
3.0,-3.959,-2.356,1.827,-0.452,1.931,1.094,3.021,2.966,-1.395,-1.172
0.0,0.701,4.113,0.655,-0.048,2.996,-2.796,1.435,0.528,-2.066,0.771
2.0,-0.399,1.075,-2.562,-4.697,4.614,3.229,0.672,2.098,-3.055,-2.346
2.0,1.674,1.04,0.471,-1.453,1.459,-2.693,-2.105,0.453,2.819,-0.167
3.0,1.587,-0.662,1.996,3.47,0.123,1.122,0.563,-0.179,-1.826,-1.403
1.0,0.641,1.406,0.04,-4.713,0.459,1.97,7.253,4.197,0.443,1.53
0.0,2.247,1.249,-2.727,-1.533,0.862,-3.637,-4.688,1.895,0.146,-5.026
0.0,5.595,1.753,-1.495,-1.946,0.264,-3.196,-2.547,5.568,2.988,-5.084
2.0,-2.062,0.076,-5.853,-4.047,4.636,1.707,2.758,2.573,-3.902,-4.104
3.0,1.004,-1.782,-0.676,3.346,1.694,0.518,1.463,2.132,-0.676,-2.664
2.0,-2.951,-0.372,-1.856,1.508,2.39,0.992,1.247,-0.906,-0.803,-0.42
3.0,0.811,-0.031,3.199,0.879,1.021,3.529,-0.52,0.053,-2.442,-1.837
0.0,0.851,3.259,-1.935,-0.585,1.919,-2.221,-1.003,2.236,-0.21,-1.551
3.0,-3.262,-1.192,1.691,1.431,4.456,3.03,2.396,1.034,0.249,-1.7
3.0,-2.763,-3.165,3.457,-0.628,3.774,0.874,1.512,-0.089,1.757,-2.073
2.0,0.724,1.789,-4.369,-3.858,1.267,-1.131,-0.647,4.23,-3.632,-1.69
3.0,-4.348,-2.289,1.313,-0.153,2.987,2.478,-0.738,-3.287,-0.076,-2.994
1.0,1.317,2.778,0.874,-2.218,-1.324,-0.209,2.509,1.222,-0.975,1.458
3.0,-2.668,-2.0,-1.108,3.431,3.982,1.391,-0.452,2.785,-2.544,-4.683
2.0,-1.164,0.181,0.425,-2.642,2.26,2.78,0.576,-0.531,-0.902,0.6
1.0,2.249,1.295,1.226,-2.556,-1.055,-0.669,2.04,0.972,-2.603,1.925
0.0,-0.054,-1.447,-5.715,-4.219,2.641,0.774,-1.956,1.532,5.657,-1.928
0.0,0.686,1.16,-3.053,-1.166,-1.204,-2.743,-1.124,3.032,-0.369,-1.617
1.0,1.364,0.586,1.376,-1.666,-0.06,3.113,2.574,0.43,-2.241,1.291
0.0,-0.315,2.03,1.68,0.541,1.002,-3.174,-1.755,-0.029,0.254,-0.157
2.0,-1.836,5.454,-2.651,-1.305,2.499,1.928,0.492,0.686,-4.153,-1.189
1.0,2.47,-0.459,2.992,0.192,-0.542,1.706,-1.615,-0.601,-3.853,1.417
0.0,0.113,1.825,-3.229,-2.551,4.423,0.665,-2.126,-1.197,1.648,-0.531
3.0,-3.992,-0.277,1.956,3.693,3.422,2.751,2.874,3.494,-2.42,-1.002
2.0,-0.727,-1.825,-2.656,-4.075,3.254,1.95,2.416,2.396,-4.5,-2.471
3.0,-1.512,-1.045,-0.469,1.648,1.218,3.398,0.801,0.516,-0.003,-1.881
2.0,-1.083,1.465,-1.208,-4.824,-0.496,0.923,1.423,1.858,-1.046,1.07
0.0,4.495,6.581,2.067,2.346,0.936,-5.842,-1.614,3.494,-3.37,-2.918
0.0,4.123,0.504,-5.98,-3.587,1.624,0.588,-2.506,1.04,3.977,-2.749
0.0,1.988,0.209,-2.094,-2.144,0.955,-2.455,-1.587,-2.643,3.348,-0.144
0.0,-1.938,-1.367,-2.455,-4.211,2.482,2.348,0.005,0.974,4.858,-0.461
2.0,-2.744,1.671,-3.742,-2.84,5.318,2.628,0.434,0.117,-3.658,-3.061
0.0,-0.987,2.236,-4.777,-1.769,3.017,0.425,-0.325,2.598,-0.008,-0.932
3.0,-1.858,-0.941,-0.498,5.897,-0.448,0.237,1.297,1.815,-2.454,-0.274
0.0,2.268,0.509,-0.903,-3.657,5.766,2.232,-3.648,1.973,4.699,-3.84
2.0,-0.575,2.575,-4.186,-5.594,3.291,1.214,0.265,2.495,-4.684,-1.652
1.0,2.732,0.622,1.751,-1.379,0.699,1.849,1.581,2.451,-2.776,1.542
2.0,-1.054,2.489,-2.174,1.633,0.941,-0.462,0.48,0.96,-1.471,0.067
0.0,0.412,0.242,0.236,-1.957,1.216,-2.286,-1.926,1.091,2.194,-1.916
2.0,-0.07,2.173,-0.595,0.865,0.44,1.723,1.717,2.079,-1.801,-1.851
1.0,2.089,3.683,2.14,-1.803,-0.336,3.582,3.154,1.728,-1.198,-0.694
3.0,-2.095,-0.986,0.353,0.296,-0.742,-0.498,1.508,3.26,-1.722,0.202
0.0,-0.798,-0.338,-2.041,-2.208,-0.056,-0.179,0.136,0.778,2.096,-0.399
1.0,0.738,2.545,0.978,-0.631,-1.723,0.537,0.179,1.415,-2.211,2.485
0.0,-0.23,1.108,-0.356,-1.43,3.733,0.21,-2.573,2.192,3.011,-1.916
0.0,-1.32,-0.793,-1.984,-1.825,0.511,0.091,-0.761,-0.776,3.229,0.897
1.0,2.364,5.507,3.226,-1.678,-0.064,3.791,3.179,-0.958,-1.85,-0.487
1.0,2.078,2.819,2.318,-0.404,-0.993,2.601,0.476,1.444,-2.35,0.852
2.0,-2.622,2.563,0.017,-0.877,1.749,1.936,1.918,0.537,-1.972,-2.885
3.0,-0.701,-2.029,0.592,0.742,1.496,0.252,2.93,0.92,0.363,-1.13
2.0,0.138,2.592,0.355,-0.733,0.061,0.924,-0.852,3.184,-0.613,-0.662
1.0,-1.57,-2.404,-1.967,-2.847,-0.84,-0.051,1.796,1.786,-0.826,1.202
2.0,-0.798,3.273,0.282,-1.471,2.88,3.846,0.161,0.563,-0.37,-3.239
1.0,0.02,2.015,2.228,-0.833,-0.533,5.89,2.49,-0.14,-0.957,-0.127
1.0,2.806,0.169,-1.312,-2.431,-4.813,0.172,2.042,2.599,-3.105,2.554
3.0,-3.5,-0.249,4.434,-0.987,1.744,3.49,1.36,1.396,-2.968,-0.24
1.0,3.018,2.555,4.521,0.842,-1.337,3.402,-0.797,0.523,-1.984,0.415
0.0,0.487,-0.53,-2.513,-2.117,0.519,0.576,-1.66,-1.101,2.307,-0.091
3.0,-2.409,-2.736,4.858,0.771,2.511,-0.18,2.23,3.305,-4.651,-2.498
2.0,-4.355,0.608,-1.67,-2.024,0.243,2.304,4.721,-0.826,-4.725,1.175
0.0,-0.078,0.44,0.691,-1.722,1.702,-0.753,-2.583,1.201,2.666,-0.958
1.0,2.873,0.465,2.547,-2.22,-1.212,0.701,1.548,1.693,-0.791,0.971
2.0,-0.65,3.294,1.549,0.423,-1.326,0.144,1.038,1.527,0.162,-0.274
2.0,-1.999,2.163,0.825,-2.318,-2.073,0.076,1.721,0.294,-0.633,0.902
2.0,-0.809,2.708,-1.788,-2.217,3.323,1.679,1.773,1.823,-1.869,-3.193
0.0,2.06,0.362,-2.434,-1.038,-1.687,-0.394,-2.363,0.81,1.577,-1.34
0.0,1.872,0.76,-3.361,-1.35,-3.338,-3.746,1.421,2.589,0.39,-0.638
1.0,-0.394,1.063,2.202,0.935,0.861,5.999,-0.388,-0.972,-1.78,-0.452
3.0,1.256,-1.97,0.465,-2.116,-0.893,0.985,0.462,4.534,-1.51,1.356
2.0,-0.922,2.041,1.093,-1.521,0.774,2.227,0.541,0.587,-3.222,-1.503
2.0,0.608,-2.876,-2.045,-4.089,1.92,-0.456,2.415,2.179,-3.616,-0.046
0.0,3.986,-0.286,-1.951,-2.066,-1.476,1.091,-0.271,2.627,4.239,-0.486
0.0,1.069,1.703,-2.669,-1.317,2.563,-0.35,-2.479,-0.012,2.256,-0.854
0.0,3.256,1.101,-2.482,-2.08,1.223,-0.704,-0.721,-0.634,3.087,-0.679
1.0,2.395,1.655,0.544,-1.881,-2.858,-0.395,1.51,3.467,-1.797,3.223
1.0,2.935,4.059,1.485,-0.816,-2.72,2.132,2.507,1.492,-1.231,1.876
2.0,-2.595,0.44,0.245,-1.573,2.618,5.414,2.574,0.7,0.762,-2.489
2.0,-0.266,0.523,-5.325,-0.007,2.96,-2.105,0.054,3.032,-2.694,-1.726
2.0,-0.028,-0.717,-1.395,-7.192,2.795,5.889,1.462,1.501,-3.177,-1.47
1.0,0.649,1.701,1.007,-1.611,-1.86,1.456,1.522,2.889,-1.206,1.54
2.0,-2.213,0.388,-3.413,-3.374,1.904,3.162,2.414,3.014,-2.844,-0.889
3.0,-2.369,-1.239,0.603,2.675,1.639,1.926,0.826,1.746,-1.267,-1.664
0.0,3.238,-0.4,-2.695,-3.182,1.324,0.284,-0.09,1.899,4.923,-1.593
1.0,-2.915,3.357,2.43,2.447,-0.504,5.6,-1.362,-2.504,0.328,-0.678
2.0,-2.221,3.45,-1.436,-2.009,1.22,2.909,-0.502,0.786,-3.936,-2.0
1.0,1.39,1.652,0.449,-1.021,-2.058,2.603,2.003,2.31,-0.861,0.669
3.0,-2.425,-3.081,-1.821,1.104,-0.573,-0.318,1.301,2.94,-1.168,-2.443
1.0,1.364,2.879,0.479,-1.766,-1.028,2.004,2.615,0.502,-2.84,1.1
0.0,0.165,2.02,-3.279,-2.056,3.213,-0.148,-0.813,1.216,0.801,-1.474
1.0,1.009,1.073,1.601,-0.283,0.819,2.611,1.362,1.022,-1.121,1.151
2.0,-1.736,2.598,-5.156,1.903,4.285,-3.504,-0.296,2.028,-1.738,-4.86
1.0,-0.302,0.919,3.474,-0.376,-1.996,2.13,-1.111,-0.053,-0.777,1.329
2.0,-1.005,3.247,-0.091,-2.627,-3.247,-0.011,1.413,0.545,-4.199,2.364
0.0,1.901,0.757,-4.892,-2.798,2.395,0.673,-3.132,3.071,5.128,-2.316
0.0,1.866,3.51,-3.854,-1.125,2.119,1.302,-1.053,3.645,0.965,-1.303
1.0,0.891,0.062,3.047,-0.068,-2.837,0.733,-3.03,-1.372,-3.839,3.025
1.0,1.18,3.827,0.765,1.345,-1.742,-6.414,-0.392,1.615,-3.116,-0.162
1.0,-0.495,2.467,-0.452,-1.138,-0.886,2.497,3.162,0.68,-0.411,2.402
1.0,0.579,0.907,2.256,1.722,-3.603,4.921,-1.469,1.391,0.681,-1.87
2.0,-1.492,3.14,-1.693,0.763,2.507,2.964,1.766,0.11,-0.325,-1.895
2.0,-4.218,3.843,-2.141,2.134,2.921,0.194,0.774,-0.386,-0.477,-4.679
1.0,0.478,-0.325,1.141,-3.977,-0.618,0.005,3.995,1.716,-1.002,3.635
1.0,1.384,1.156,6.066,-2.073,1.463,4.579,3.15,0.303,0.199,-1.123
3.0,-0.782,-1.084,3.315,2.933,0.52,-0.483,3.356,1.788,-1.634,0.198
2.0,-0.644,-2.455,-0.826,-0.595,1.127,1.172,4.937,2.825,-0.065,-0.923
2.0,-1.207,2.468,-2.419,0.316,0.243,-0.406,0.787,2.282,0.785,0.47
2.0,-1.415,5.199,0.804,-0.401,1.245,2.751,1.429,0.026,-4.093,-3.337
1.0,-0.594,0.232,-0.761,-2.385,-2.038,-0.197,2.331,1.318,-1.788,3.279
3.0,-2.016,-1.748,-3.485,5.216,1.876,-0.858,1.319,4.085,-0.098,-2.199
0.0,-1.488,4.442,0.825,0.176,2.846,-0.596,-2.345,4.367,-3.098,-2.254
2.0,-2.294,2.71,-0.87,1.137,2.909,0.643,1.371,0.564,0.647,-3.732
2.0,-1.118,1.182,0.742,-3.553,-0.868,4.288,2.727,4.064,2.532,-1.293
1.0,5.435,0.93,0.598,-3.162,-1.241,-0.107,3.659,4.505,-2.845,2.721
1.0,1.705,-0.512,1.635,-0.521,-5.248,-0.466,-1.333,3.723,0.073,1.33
1.0,1.103,0.726,1.878,-1.168,-0.575,0.938,-0.506,-0.245,-3.679,2.172
0.0,2.01,2.619,-3.938,-0.503,0.528,-3.117,-3.541,3.641,0.158,-3.358
3.0,-3.438,-4.129,-2.884,0.096,0.491,-0.386,-0.215,1.526,0.203,-2.763
0.0,2.364,1.224,-1.606,-2.212,3.882,-1.293,-2.776,0.517,4.433,-2.296
2.0,-1.966,-0.095,-3.457,-8.231,2.022,4.488,1.245,4.449,-1.656,0.733
2.0,1.803,1.23,-1.258,-0.415,-0.535,-4.367,-0.441,0.796,1.529,-0.383
3.0,-4.686,-1.601,0.079,2.096,4.227,2.625,-1.095,3.642,1.043,-2.474
0.0,2.841,0.995,-0.321,-2.17,2.948,-2.192,-2.217,0.952,3.185,-2.288
2.0,-2.313,1.222,-1.289,-0.52,2.464,2.387,1.477,1.045,-0.914,-3.6
0.0,3.88,0.897,-0.728,-1.961,2.717,2.069,-3.729,2.381,3.938,-3.245
0.0,-1.767,1.322,2.294,-0.005,0.292,2.319,-0.601,1.142,1.205,1.364
3.0,-2.079,-4.18,-1.882,3.705,2.266,-1.521,-0.764,2.322,-0.88,-4.699
2.0,-1.802,3.68,-1.286,1.471,0.694,0.294,0.546,-0.308,-1.774,-0.194
0.0,0.16,-2.621,-0.337,-3.082,-0.489,-1.65,-3.265,-1.155,3.989,-1.307
2.0,-0.36,3.922,-0.655,0.508,0.276,-2.234,1.054,1.074,-1.249,-1.737
